time,year,month,PF,pop,dpopdt,season1,season2,season3,season4,season5,season6,Mean_Temp,Min_Temp,Max_Temp,RH
2016.0833,2016,2,5,6359914,0,0.4792,0.4792,0.0208,0,0,0.0208,23.202,12.2181,35.0421,42.3934
2016.1667,2016,3,13,6359914,0,0.1667,0.6667,0.1667,0,0,0,28.2315,19.3033,38.2962,36.0564
2016.25,2016,4,17,6359914,0,0.0208,0.4792,0.4792,0.0208,0,0,31.0853,22.1104,41.5463,38.6221
2016.3333,2016,5,13,6359914,0,0,0.1667,0.6667,0.1667,0,0,34.1399,25.0736,45.4717,43.7827
2016.4167,2016,6,4,6359914,0,0,0.0208,0.4792,0.4792,0.0208,0,33.0026,26.5528,43.5823,53.8964
2016.5,2016,7,25,6359914,0,0,0,0.1667,0.6667,0.1667,0,28.3422,25.0545,33.9661,79.4397
2016.5833,2016,8,459,6359914,0,0,0,0.0208,0.4792,0.4792,0.0208,26.8968,24.092,31.4292,85.2861
2016.6667,2016,9,336,6359914,0,0,0,0,0.1667,0.6667,0.1667,28.0197,22.972,34.1522,73.988
2016.75,2016,10,372,6359914,0,0.0208,0,0,0.0208,0.4792,0.4792,26.0238,17.5318,33.7724,73.1188
2016.8333,2016,11,456,6359914,0,0.1667,0,0,0,0.1667,0.6667,23.5054,14.7427,32.5102,50.8749
2016.9167,2016,12,100,6359914,0,0.4792,0.0208,0,0,0.0208,0.4792,21.8434,12.7691,31.5485,53.7339
2017,2017,1,34,6359914,0,0.6667,0.1667,0,0,0,0.1667,20.688,11.0131,32.4089,52.8381
2017.0833,2017,2,17,6359914,0,0.4792,0.4792,0.0208,0,0,0.0208,23.4592,10.2461,34.7881,43.9578
2017.1667,2017,3,19,6359914,0,0.1667,0.6667,0.1667,0,0,0,27.2256,13.2405,40.6458,34.0755
2017.25,2017,4,10,6359914,0,0.0208,0.4792,0.4792,0.0208,0,0,30.8717,19.7322,42.3423,37.3991
2017.3333,2017,5,7,6359914,0,0,0.1667,0.6667,0.1667,0,0,33.878,24.2336,42.6997,42.5278
2017.4167,2017,6,6,6359914,0,0,0.0208,0.4792,0.4792,0.0208,0,32.3581,25.4685,40.9961,60.8711
2017.5,2017,7,85,6359914,0,0,0,0.1667,0.6667,0.1667,0,27.4355,24.3578,33.1371,83.4462
2017.5833,2017,8,336,6359914,0,0,0,0.0208,0.4792,0.4792,0.0208,27.831,24.0819,32.3543,80.4271
2017.6667,2017,9,268,6359914,0,0,0,0,0.1667,0.6667,0.1667,28.0043,22.2273,34.5445,79.0044
2017.75,2017,10,265,6359914,0,0.0208,0,0,0.0208,0.4792,0.4792,28.5109,18.3217,37.5638,51.0553
2017.8333,2017,11,163,6359914,0,0.1667,0,0,0,0.1667,0.6667,24.1844,14.9294,33.9105,49.8336
2017.9167,2017,12,57,6359914,0,0.4792,0.0208,0,0,0.0208,0.4792,21.3473,11.5377,30.1333,54.4604
2018,2018,1,21,6171837,0,0.6667,0.1667,0,0,0,0.1667,21.1936,10.9526,31.4806,48.3381
2018.0833,2018,2,10,6171837,0,0.4792,0.4792,0.0208,0,0,0.0208,23.7425,12.248,34.9733,44.7361
2018.1667,2018,3,15,6171837,0,0.1667,0.6667,0.1667,0,0,0,27.7657,17.6273,40.0092,34.3349
2018.25,2018,4,22,6171837,0,0.0208,0.4792,0.4792,0.0208,0,0,31.4404,20.4014,42.1392,34.6923
2018.3333,2018,5,4,6171837,0,0,0.1667,0.6667,0.1667,0,0,33.9201,23.8331,43.9083,41.3061
2018.4167,2018,6,3,6171837,0,0,0.0208,0.4792,0.4792,0.0208,0,33.3674,27.089,41.8552,53.768
2018.5,2018,7,28,6171837,0,0,0,0.1667,0.6667,0.1667,0,28.3832,25.1411,36.4534,79.1827
2018.5833,2018,8,309,6171837,0,0,0,0.0208,0.4792,0.4792,0.0208,27.459,23.4366,32.1329,79.1941
2018.6667,2018,9,138,6171837,0,0,0,0,0.1667,0.6667,0.1667,27.4355,21.7057,36.0999,72.4219
2018.75,2018,10,89,6171837,0,0.0208,0,0,0.0208,0.4792,0.4792,29.4328,20.0651,37.3142,44.8882
2018.8333,2018,11,40,6171837,0,0.1667,0,0,0,0.1667,0.6667,26.0452,17.5103,35.839,46.6062
2018.9167,2018,12,31,6171837,0,0.4792,0.0208,0,0,0.0208,0.4792,20.5594,10.9565,30.1618,45.3889
2019,2019,1,4,6253624,0,0.6667,0.1667,0,0,0,0.1667,19.6951,10.779,32.2649,46.1789
2019.0833,2019,2,2,6253624,0,0.4792,0.4792,0.0208,0,0,0.0208,22.0173,10.1329,34.6305,42.905
2019.1667,2019,3,3,6253624,0,0.1667,0.6667,0.1667,0,0,0,26.7444,15.4142,40.269,33.7573
2019.25,2019,4,16,6253624,0,0.0208,0.4792,0.4792,0.0208,0,0,32.1949,21.2359,43.0681,32.2241
2019.3333,2019,5,13,6253624,0,0,0.1667,0.6667,0.1667,0,0,33.1541,24.7821,42.0499,42.7941
2019.4167,2019,6,7,6253624,0,0,0.0208,0.4792,0.4792,0.0208,0,32.1774,26.5421,42.7959,61.0823
2019.5,2019,7,20,6253624,0,0,0,0.1667,0.6667,0.1667,0,30.2119,25.5377,38.5499,70.2435
2019.5833,2019,8,12,6253624,0,0,0,0.0208,0.4792,0.4792,0.0208,27.3031,24.5016,31.7303,84.8736
2019.6667,2019,9,32,6253624,0,0,0,0,0.1667,0.6667,0.1667,27.2716,24.2632,32.9731,87.7225
2019.75,2019,10,33,6253624,0,0.0208,0,0,0.0208,0.4792,0.4792,27.0192,20.059,34.0489,71.6575
2019.8333,2019,11,42,6253624,0,0.1667,0,0,0,0.1667,0.6667,25.3759,17.786,32.7498,69.4329
2019.9167,2019,12,20,6253624,0,0.4792,0.0208,0,0,0.0208,0.4792,21.193,12.0813,30.4988,57.3247
2020,2020,1,6,6658950,0,0.6667,0.1667,0,0,0,0.1667,19.0075,10.4534,28.9327,57.1362
2020.0833,2020,2,0,6658950,0,0.4792,0.4792,0.0208,0,0,0.0208,22.6933,12.5571,33.1003,45.5715
2020.1667,2020,3,1,6658950,0,0.1667,0.6667,0.1667,0,0,0,25.5135,14.1135,36.3359,44.7523
2020.25,2020,4,0,6658950,0,0.0208,0.4792,0.4792,0.0208,0,0,31.6583,20.1406,41.2189,35.1933
2020.3333,2020,5,0,6658950,0,0,0.1667,0.6667,0.1667,0,0,34.2951,25.142,42.8723,38.568600000000004
2020.4167,2020,6,0,6658950,0,0,0.0208,0.4792,0.4792,0.0208,0,31.6431,25.9077,39.6563,65.3915
2020.5,2020,7,1,6658950,0,0,0,0.1667,0.6667,0.1667,0,29.836,25.8442,37.7696,74.8761
2020.5833,2020,8,9,6658950,0,0,0,0.0208,0.4792,0.4792,0.0208,27.381,24.2054,35.3582,86.9775
2020.6667,2020,9,18,6658950,0,0,0,0,0.1667,0.6667,0.1667,28.4305,23.0084,34.2413,80.1507
2020.75,2020,10,15,6658950,0,0.0208,0,0,0.0208,0.4792,0.4792,27.9205,18.5955,35.9583,58.7494
2020.8333,2020,11,9,6658950,0,0.1667,0,0,0,0.1667,0.6667,24.1129,15.0432,32.6893,49.4648
2020.9167,2020,12,4,6658950,0,0.4792,0.0208,0,0,0.0208,0.4792,21.0883,10.0596,31.553,56.3055
2021,2021,1,0,6799369,0,0.6667,0.1667,0,0,0,0.1667,20.253,11.4787,30.0958,57.0066
2021.0833,2021,2,1,6799369,0,0.4792,0.4792,0.0208,0,0,0.0208,22.9018,12.9944,33.586,46.4645
2021.1667,2021,3,1,6799369,0,0.1667,0.6667,0.1667,0,0,0,27.7679,14.55,39.6275,36.3949
2021.25,2021,4,0,6799369,0,0.0208,0.4792,0.4792,0.0208,0,0,31.1818,19.8704,40.5261,33.6844
2021.3333,2021,5,0,6799369,0,0,0.1667,0.6667,0.1667,0,0,31.4829,21.8607,41.9556,53.5403
2021.4167,2021,6,1,6799369,0,0,0.0208,0.4792,0.4792,0.0208,0,30.8494,24.5917,39.3293,65.4746
2021.5,2021,7,9,6799369,0,0,0,0.1667,0.6667,0.1667,0,29.4803,25.2321,36.8944,73.0147
2021.5833,2021,8,29,6799369,0,0,0,0.0208,0.4792,0.4792,0.0208,28.2307,24.354,33.2094,74.469
2021.6667,2021,9,27,6799369,0,0,0,0,0.1667,0.6667,0.1667,27.1773,24.335,33.6737,86.9223
2021.75,2021,10,23,6799369,0,0.0208,0,0,0.0208,0.4792,0.4792,26.611,16.5648,33.7601,68.9112
2021.8333,2021,11,39,6799369,0,0.1667,0,0,0,0.1667,0.6667,24.27,14.5202,32.2034,50.0213
2021.9167,2021,12,8,6799369,0,0.4792,0.0208,0,0,0.0208,0.4792,20.6185,10.9568,29.1835,57.4719
2022,2022,1,1,6954613,0,0.6667,0.1667,0,0,0,0.1667,18.7298,8.6069,29.2445,59.9748
2022.0833,2022,2,2,6954613,0,0.4792,0.4792,0.0208,0,0,0.0208,22.046,11.4368,32.3303,46.8192
2022.1667,2022,3,0,6954613,0,0.1667,0.6667,0.1667,0,0,0,28.2459,16.0883,39.1519,33.5611
2022.25,2022,4,2,6954613,0,0.0208,0.4792,0.4792,0.0208,0,0,31.8295,21.1189,41.992,33.7048
2022.3333,2022,5,4,6954613,0,0,0.1667,0.6667,0.1667,0,0,33.1428,24.1125,43.3553,44.9532
2022.4167,2022,6,0,6954613,0,0,0.0208,0.4792,0.4792,0.0208,0,32.5282,25.395,41.371,56.3278
2022.5,2022,7,4,6954613,0,0,0,0.1667,0.6667,0.1667,0,27.6896,24.8779,35.8699,83.2554
2022.5833,2022,8,55,6954613,0,0,0,0.0208,0.4792,0.4792,0.0208,27.395,23.3241,33.0156,82.9906
2022.6667,2022,9,29,6954613,0,0,0,0,0.1667,0.6667,0.1667,27.8423,22.2012,35.1935,78.3282
2022.75,2022,10,34,6954613,0,0.0208,0,0,0.0208,0.4792,0.4792,26.7733,18.1333,34.5005,58.5569
2022.8333,2022,11,37,6954613,0,0.1667,0,0,0,0.1667,0.6667,24.3582,14.5185,34.8682,47.5642
2022.9167,2022,12,14,6954613,0,0.4792,0.0208,0,0,0.0208,0.4792,22.4449,12.3207,31.9609,49.565
2023,2023,1,4,7063828,0,0.6667,0.1667,0,0,0,0.1667,19.5369,9.6329,29.5872,52.076
2023.0833,2023,2,3,7063828,0,0.4792,0.4792,0.0208,0,0,0.0208,23.5024,13.07,35.9406,44.8874
2023.1667,2023,3,2,7063828,0,0.1667,0.6667,0.1667,0,0,0,26.7973,17.8723,36.539,43.2331
2023.25,2023,4,1,7063828,0,0.0208,0.4792,0.4792,0.0208,0,0,30.4839,20.5481,39.8785,35.6441
2023.3333,2023,5,2,7063828,0,0,0.1667,0.6667,0.1667,0,0,32.8281,21.8984,42.8773,44.1478
2023.4167,2023,6,1,7063828,0,0,0.0208,0.4792,0.4792,0.0208,0,31.3576,25.4236,40.4187,64.2613
2023.5,2023,7,6,7063828,0,0,0,0.1667,0.6667,0.1667,0,28.3023,25.4197,33.6539,83.9374
2023.5833,2023,8,31,7063828,0,0,0,0.0208,0.4792,0.4792,0.0208,28.1138,23.9964,33.3256,74.9901
2023.6667,2023,9,27,7063828,0,0,0,0,0.1667,0.6667,0.1667,28.7113,23.8895,35.3465,74.7825
2023.75,2023,10,30,7063828,0,0.0208,0,0,0.0208,0.4792,0.4792,27.1094,18.4086,34.9648,61.2921
2023.8333,2023,11,42,7063828,0,0.1667,0,0,0,0.1667,0.6667,24.7021,15.9494,34.2175,54.1843
2023.9167,2023,12,25,7063828,0,0.4792,0.0208,0,0,0.0208,0.4792,21.6364,14.119,29.087,64.3389
