time,year,month,PF,pop,dpopdt,season1,season2,season3,season4,season5,season6,Mean_Temp,Min_Temp,Max_Temp,RH
2017.6667,2017,9,268,6359914,0,0,0,0,0.1667,0.6667,0.1667,29.6301,25,37,75.4235
2017.75,2017,10,265,6359914,0,0.0208,0,0,0.0208,0.4792,0.4792,29.4499,19.6,39,54.4631
2017.8333,2017,11,163,6359914,0,0.1667,0,0,0,0.1667,0.6667,24.4745,14,36,54.2361
2017.9167,2017,12,57,6359914,0,0.4792,0.0208,0,0,0.0208,0.4792,21.5966,12.8,31,55.2453
2018,2018,1,21,6171837,0,0.6667,0.1667,0,0,0,0.1667,21.1098,10.4,34,51.9819
2018.0833,2018,2,10,6171837,0,0.4792,0.4792,0.0208,0,0,0.0208,24.4669,11.6,39,46.0394
2018.1667,2018,3,15,6171837,0,0.1667,0.6667,0.1667,0,0,0,29.2291,19,44,33.4417
2018.25,2018,4,22,6171837,0,0.0208,0.4792,0.4792,0.0208,0,0,33.2889,22,46,33.585
2018.3333,2018,5,4,6171837,0,0,0.1667,0.6667,0.1667,0,0,36.0367,25,48,42.7128
2018.4167,2018,6,3,6171837,0,0,0.0208,0.4792,0.4792,0.0208,0,34.7754,25,45,55.1276
2018.5,2018,7,28,6171837,0,0,0,0.1667,0.6667,0.1667,0,29.6545,26,39,78.8882
2018.5833,2018,8,309,6171837,0,0,0,0.0208,0.4792,0.4792,0.0208,28.9999,24.8,37,77.4812
2018.6667,2018,9,138,6171837,0,0,0,0,0.1667,0.6667,0.1667,28.9709,23,39,71.2115
2018.75,2018,10,89,6171837,0,0.0208,0,0,0.0208,0.4792,0.4792,30.2065,19,40,50.4619
2018.8333,2018,11,40,6171837,0,0.1667,0,0,0,0.1667,0.6667,25.7598,14,38,48.1572
2018.9167,2018,12,31,6171837,0,0.4792,0.0208,0,0,0.0208,0.4792,19.8813,9,31,46.9012
2019,2019,1,4,6253624,0,0.6667,0.1667,0,0,0,0.1667,18.7695,9,33,46.5982
2019.0833,2019,2,2,6253624,0,0.4792,0.4792,0.0208,0,0,0.0208,21.7812,7,36,44.4701
2019.1667,2019,3,3,6253624,0,0.1667,0.6667,0.1667,0,0,0,27.3003,14,43,34.131100000000004
2019.25,2019,4,16,6253624,0,0.0208,0.4792,0.4792,0.0208,0,0,33.7229,22,45,31.1348
2019.3333,2019,5,13,6253624,0,0,0.1667,0.6667,0.1667,0,0,34.617,26,45,42.8061
2019.4167,2019,6,7,6253624,0,0,0.0208,0.4792,0.4792,0.0208,0,33.172,23.8,45,61.7624
2019.5,2019,7,20,6253624,0,0,0,0.1667,0.6667,0.1667,0,31.3973,24,41,69.6946
2019.5833,2019,8,12,6253624,0,0,0,0.0208,0.4792,0.4792,0.0208,28.4647,24,35,84.546
2019.6667,2019,9,32,6253624,0,0,0,0,0.1667,0.6667,0.1667,28.4245,24,35,87.7369
2019.75,2019,10,33,6253624,0,0.0208,0,0,0.0208,0.4792,0.4792,28.1269,18,37,67.8113
2019.8333,2019,11,42,6253624,0,0.1667,0,0,0,0.1667,0.6667,25.9375,17,34,68.0729
2019.9167,2019,12,20,6253624,0,0.4792,0.0208,0,0,0.0208,0.4792,20.657,10,30.2,58.2607
2020,2020,1,6,6658950,0,0.6667,0.1667,0,0,0,0.1667,18.7678,7,30.6,59.0324
2020.0833,2020,2,0,6658950,0,0.4792,0.4792,0.0208,0,0,0.0208,22.9078,10,35,44.8428
2020.1667,2020,3,1,6658950,0,0.1667,0.6667,0.1667,0,0,0,26.3477,13,39,43.6913
2020.25,2020,4,0,6658950,0,0.0208,0.4792,0.4792,0.0208,0,0,33.0549,20,45,35.0716
2020.3333,2020,5,0,6658950,0,0,0.1667,0.6667,0.1667,0,0,35.7552,27,45,39.138
2020.4167,2020,6,0,6658950,0,0,0.0208,0.4792,0.4792,0.0208,0,31.9441,23,42,68.0035
2020.5,2020,7,1,6658950,0,0,0,0.1667,0.6667,0.1667,0,30.4965,25,39,78.5761
2020.5833,2020,8,9,6658950,0,0,0,0.0208,0.4792,0.4792,0.0208,28.2945,24,36,90.4116
2020.6667,2020,9,18,6658950,0,0,0,0,0.1667,0.6667,0.1667,30.7095,24.6,41,80.3679
2020.75,2020,10,15,6658950,0,0.0208,0,0,0.0208,0.4792,0.4792,29.7138,18,39,57.1641
2020.8333,2020,11,9,6658950,0,0.1667,0,0,0,0.1667,0.6667,23.764,13,34.4,52.094
2020.9167,2020,12,4,6658950,0,0.4792,0.0208,0,0,0.0208,0.4792,20.988,8,34.4,56.6395
2021,2021,1,0,6799369,0,0.6667,0.1667,0,0,0,0.1667,19.8833,10,31,57.8304
2021.0833,2021,2,1,6799369,0,0.4792,0.4792,0.0208,0,0,0.0208,23.5422,12,36,47.4295
2021.1667,2021,3,1,6799369,0,0.1667,0.6667,0.1667,0,0,0,29.5872,14,44,35.4786
2021.25,2021,4,0,6799369,0,0.0208,0.4792,0.4792,0.0208,0,0,33.5906,22,44,33.1083
2021.3333,2021,5,0,6799369,0,0,0.1667,0.6667,0.1667,0,0,33.5616,23.2,45,53.8301
2021.4167,2021,6,1,6799369,0,0,0.0208,0.4792,0.4792,0.0208,0,31.4879,24,40,69.0515
2021.5,2021,7,9,6799369,0,0,0,0.1667,0.6667,0.1667,0,30.2331,25,38.2,77.3487
2021.5833,2021,8,29,6799369,0,0,0,0.0208,0.4792,0.4792,0.0208,29.5295,24,37,75.4483
2021.6667,2021,9,27,6799369,0,0,0,0,0.1667,0.6667,0.1667,28.2006,24,36,90.3119
2021.75,2021,10,23,6799369,0,0.0208,0,0,0.0208,0.4792,0.4792,28.2434,15,37,65.7799
2021.8333,2021,11,39,6799369,0,0.1667,0,0,0,0.1667,0.6667,24.4332,15,34.6,49.543
2021.9167,2021,12,8,6799369,0,0.4792,0.0208,0,0,0.0208,0.4792,20.2522,10,30.4,62.7199
2022,2022,1,1,6954613,0,0.6667,0.1667,0,0,0,0.1667,18.6585,8,30.6,65.718
2022.0833,2022,2,2,6954613,0,0.4792,0.4792,0.0208,0,0,0.0208,23.6718,11.8,35,49.999
2022.1667,2022,3,0,6954613,0,0.1667,0.6667,0.1667,0,0,0,30.2413,17,43,34.6204
2022.25,2022,4,2,6954613,0,0.0208,0.4792,0.4792,0.0208,0,0,33.8848,23,45,34.1426
2022.3333,2022,5,4,6954613,0,0,0.1667,0.6667,0.1667,0,0,35.613,25.4,48,47.6173
2022.4167,2022,6,0,6954613,0,0,0.0208,0.4792,0.4792,0.0208,0,34.1981,26.4,45,60.201
2022.5,2022,7,4,6954613,0,0,0,0.1667,0.6667,0.1667,0,29.3844,24.2,38,85.9821
2022.5833,2022,8,55,6954613,0,0,0,0.0208,0.4792,0.4792,0.0208,29.361,24.8,37,85.48
2022.6667,2022,9,29,6954613,0,0,0,0,0.1667,0.6667,0.1667,30.2737,24.4,39,76.5652
2022.75,2022,10,34,6954613,0,0.0208,0,0,0.0208,0.4792,0.4792,28.9809,19,38,59.3768
2022.8333,2022,11,37,6954613,0,0.1667,0,0,0,0.1667,0.6667,25.2278,14,38,53.2583
2022.9167,2022,12,14,6954613,0,0.4792,0.0208,0,0,0.0208,0.4792,22.6282,11.8,34,53.5613
2023,2023,1,4,7063828,0,0.6667,0.1667,0,0,0,0.1667,19.3298,8.6,30,54.3559
2023.0833,2023,2,3,7063828,0,0.4792,0.4792,0.0208,0,0,0.0208,24.141,12.6,37.2,44.0502
2023.1667,2023,3,2,7063828,0,0.1667,0.6667,0.1667,0,0,0,27.718,19,37.8,42.0003
2023.25,2023,4,1,7063828,0,0.0208,0.4792,0.4792,0.0208,0,0,31.5165,23,41.4,36.8038
2023.3333,2023,5,2,7063828,0,0,0.1667,0.6667,0.1667,0,0,33.3748,22.6,44.4,46.4621
2023.4167,2023,6,1,7063828,0,0,0.0208,0.4792,0.4792,0.0208,0,31.3025,21,40.4,67.1611
2023.5,2023,7,6,7063828,0,0,0,0.1667,0.6667,0.1667,0,29.428,24,36,82.0301
2023.5833,2023,8,31,7063828,0,0,0,0.0208,0.4792,0.4792,0.0208,29.1637,25,35.5,74.3343
2023.6667,2023,9,27,7063828,0,0,0,0,0.1667,0.6667,0.1667,29.5552,25,37,73.8718
2023.75,2023,10,30,7063828,0,0.0208,0,0,0.0208,0.4792,0.4792,28.6814,20,37,58.3641
2023.8333,2023,11,42,7063828,0,0.1667,0,0,0,0.1667,0.6667,24.9343,16.6,36,56.1326
2023.9167,2023,12,25,7063828,0,0.4792,0.0208,0,0,0.0208,0.4792,21.9259,15,29.6,62.0745
