time,year,month,PF,pop,dpopdt,season1,season2,season3,season4,season5,season6,Mean_Temp,Min_Temp,Max_Temp,RH
2015.4167,2015,6,17,5284688,247515.5138,0,0.0208,0.4792,0.4792,0.0208,0,29.5583,24,36.2,80.304
2015.5,2015,7,120,5284688,247493.3579,0,0,0.1667,0.6667,0.1667,0,29.1605,24.6,32.4,81.8813
2015.5833,2015,8,218,5284688,247307.1083,0,0,0.0208,0.4792,0.4792,0.0208,28.7772,25,33.2,79.9204
2015.6667,2015,9,368,5284688,246959.1496,0,0,0,0.1667,0.6667,0.1667,28.6277,23.6,36.8,79.6975
2015.75,2015,10,394,5284688,246449.482,0.0208,0,0,0.0208,0.4792,0.4792,30.3012,21.4,38.4,63.918
2015.8333,2015,11,188,5284688,245767.8234,0.1667,0,0,0,0.1667,0.6667,27.969,18,36,58.4002
2015.9167,2015,12,136,5284688,244903.8917,0.4792,0.0208,0,0,0.0208,0.4792,23.0625,13.2,36.2,51.6205
2016,2016,1,26,5799965,243857.6871,0.6667,0.1667,0,0,0,0.1667,23.0609,12.6,34,53.1268
2016.0833,2016,2,7,5799965,242652.0279,0.4792,0.4792,0.0208,0,0,0.0208,24.7035,16.2,37.4,57.7235
2016.1667,2016,3,13,5799965,241309.7329,0.1667,0.6667,0.1667,0,0,0,28.8678,21.8,40,57.988
2016.25,2016,4,10,5799965,239830.802,0.0208,0.4792,0.4792,0.0208,0,0,30.5406,24.6,39.2,61.8091
2016.3333,2016,5,6,5799965,238169.3316,0,0.1667,0.6667,0.1667,0,0,31.2976,27.6,40.2,74.254
2016.4167,2016,6,14,5799965,236279.4182,0,0.0208,0.4792,0.4792,0.0208,0,30.8633,25.6,36.2,77.6217
2016.5,2016,7,54,5799965,234161.0618,0,0,0.1667,0.6667,0.1667,0,28.3323,24.6,32.2,85.7672
2016.5833,2016,8,163,5799965,231906.8642,0,0,0.0208,0.4792,0.4792,0.0208,28.0145,24.8,31.6,85.2211
2016.6667,2016,9,326,5799965,229609.4272,0,0,0,0.1667,0.6667,0.1667,28.1233,24,33.2,82.4145
2016.75,2016,10,341,5799965,227268.751,0.0208,0,0,0.0208,0.4792,0.4792,27.5984,20,35.2,75.68
2016.8333,2016,11,345,5799965,224673.4683,0.1667,0,0,0,0.1667,0.6667,25.7833,15.6,34.6,54.1678
2016.9167,2016,12,80,5799965,221612.212,0.4792,0.0208,0,0,0.0208,0.4792,24.2589,15.4,33.6,54.7545
2017,2017,1,31,6159129,218084.9823,0.6667,0.1667,0,0,0,0.1667,22.7988,13.4,35.4,57.5668
2017.0833,2017,2,15,6159129,214949.7251,0.4792,0.4792,0.0208,0,0,0.0208,25.8107,15,38.2,51.1053
2017.1667,2017,3,11,6159129,213064.3863,0.1667,0.6667,0.1667,0,0,0,28.2266,18,40,52.2712
2017.25,2017,4,3,6159129,212428.966,0.0208,0.4792,0.4792,0.0208,0,0,29.9962,22.4,42,61.8464
2017.3333,2017,5,7,6159129,212488.5415,0,0.1667,0.6667,0.1667,0,0,31.4484,26,40.2,71.6092
2017.4167,2017,6,11,6159129,212688.1899,0,0.0208,0.4792,0.4792,0.0208,0,30.5164,24.6,36.2,78.5058
2017.5,2017,7,38,6159129,213027.9112,0,0,0.1667,0.6667,0.1667,0,28.4534,25.4,35,85.361
2017.5833,2017,8,154,6159129,213372.7192,0,0,0.0208,0.4792,0.4792,0.0208,28.3257,24.8,33,84.2084
2017.6667,2017,9,164,6159129,213587.6278,0,0,0,0.1667,0.6667,0.1667,29.245,24.6,36,80.843
2017.75,2017,10,217,6159129,213672.6369,0.0208,0,0,0.0208,0.4792,0.4792,29.2823,19.4,37.6,69.232
2017.8333,2017,11,185,6159129,213699.5104,0.1667,0,0,0,0.1667,0.6667,26.0671,18.8,35.4,55.1022
2017.9167,2017,12,47,6159129,213740.0122,0.4792,0.0208,0,0,0.0208,0.4792,23.3114,16,32.6,61.1384
2018,2018,1,10,6499723,213794.1424,0.6667,0.1667,0,0,0,0.1667,23.804,14.4,35.6,54.4765
2018.0833,2018,2,2,6499723,213826.9237,0.4792,0.4792,0.0208,0,0,0.0208,26.1089,18.2,38.2,48.7488
2018.1667,2018,3,4,6499723,213803.3792,0.1667,0.6667,0.1667,0,0,0,29.0395,21.6,40.6,51.9595
2018.25,2018,4,4,6499723,213723.5088,0.0208,0.4792,0.4792,0.0208,0,0,30.6849,24,40.2,63.7021
2018.3333,2018,5,7,6499723,213602.2862,0,0.1667,0.6667,0.1667,0,0,31.4484,26.8,40.4,72.9924
2018.4167,2018,6,7,6499723,213454.6846,0,0.0208,0.4792,0.4792,0.0208,0,30.8192,24,36.6,76.4796
2018.5,2018,7,29,6499723,213280.7043,0,0,0.1667,0.6667,0.1667,0,27.5411,25,32.2,89.22
2018.5833,2018,8,77,6499723,213080.345,0,0,0.0208,0.4792,0.4792,0.0208,27.8696,24,31.8,85.4347
2018.6667,2018,9,95,6499723,212846.7533,0,0,0,0.1667,0.6667,0.1667,28.3525,22.8,35.4,76.5013
2018.75,2018,10,108,6499723,212573.0753,0.0208,0,0,0.0208,0.4792,0.4792,30.2082,21,38.4,60.5617
2018.8333,2018,11,68,6499723,212259.3112,0.1667,0,0,0,0.1667,0.6667,27.5175,18.6,37,55.8188
2018.9167,2018,12,38,6499723,211910.4052,0.4792,0.0208,0,0,0.0208,0.4792,22.8421,12.6,32.8,53.093
2019,2019,1,7,6379322,211531.3019,0.6667,0.1667,0,0,0,0.1667,21.515,12,34.8,52.163
2019.0833,2019,2,1,6379322,211122.001,0.4792,0.4792,0.0208,0,0,0.0208,23.6241,13.2,36.6,52.9791
2019.1667,2019,3,1,6379322,210679.2219,0.1667,0.6667,0.1667,0,0,0,27.5,17.4,39.4,50.4351
2019.25,2019,4,0,6379322,210199.6837,0.0208,0.4792,0.4792,0.0208,0,0,30.9308,24.2,42.6,59.622
2019.3333,2019,5,2,6379322,209683.3862,0,0.1667,0.6667,0.1667,0,0,30.8109,26.4,40.4,70.4656
2019.4167,2019,6,2,6379322,209132.9489,0,0.0208,0.4792,0.4792,0.0208,0,30.4075,25.2,36,77.647
2019.5,2019,7,20,6379322,208550.9909,0,0,0.1667,0.6667,0.1667,0,29.1726,24,34.8,83.615
2019.5833,2019,8,35,6379322,207937.5122,0,0,0.0208,0.4792,0.4792,0.0208,27.9634,24.4,32.4,85.6584
2019.6667,2019,9,60,6379322,207289.457,0,0,0,0.1667,0.6667,0.1667,28.0108,24.6,33,89.4528
2019.75,2019,10,85,6379322,206603.7692,0.0208,0,0,0.0208,0.4792,0.4792,28.866,24,35.6,73.9475
2019.8333,2019,11,66,6379322,205880.449,0.1667,0,0,0,0.1667,0.6667,27.2874,20.6,33.6,72.5308
2019.9167,2019,12,39,6379322,205124.4099,0.4792,0.0208,0,0,0.0208,0.4792,23.9766,14.8,33.4,66.7644
2020,2020,1,4,6468350,204340.5655,0.6667,0.1667,0,0,0,0.1667,21.7506,13,32.2,64.0209
2020.0833,2020,2,0,6468350,203528.916,0.4792,0.4792,0.0208,0,0,0.0208,25.3565,14.2,36.4,53.5656
2020.1667,2020,3,1,6468350,202679.9313,0.1667,0.6667,0.1667,0,0,0,26.8709,17.6,37.4,59.3159
2020.25,2020,4,0,6468350,201784.0813,0.0208,0.4792,0.4792,0.0208,0,0,31.2233,24,41,61.2678
2020.3333,2020,5,1,6468350,200841.3663,0,0.1667,0.6667,0.1667,0,0,32.2008,27.6,40.4,68.4424
2020.4167,2020,6,0,6468350,199875.0271,0,0.0208,0.4792,0.4792,0.0208,0,29.9479,24.6,35.4,80.7759
2020.5,2020,7,0,6468350,198908.305,0,0,0.1667,0.6667,0.1667,0,29.0692,24.4,33.2,86.7297
2020.5833,2020,8,4,6468350,197941.1998,0,0,0.0208,0.4792,0.4792,0.0208,27.6818,25.4,33,91.9749
2020.6667,2020,9,6,6468350,196997.6341,0,0,0,0.1667,0.6667,0.1667,29.0821,24.6,35.2,84.6582
2020.75,2020,10,2,6468350,196101.5302,0.0208,0,0,0.0208,0.4792,0.4792,29.5275,21.8,36.2,72.2725
2020.8333,2020,11,7,6468350,195252.8882,0.1667,0,0,0,0.1667,0.6667,26.6252,19.2,35.6,56.9941
2020.9167,2020,12,2,6468350,194429.4199,0.4792,0.0208,0,0,0.0208,0.4792,23.6004,13,34.4,66.0648
2021,2021,1,1,6835972,193608.8369,0.6667,0.1667,0,0,0,0.1667,22.2448,13.8,31.6,64.7306
2021.0833,2021,2,2,6835972,192791.1393,0.4792,0.4792,0.0208,0,0,0.0208,25.5179,16.2,35.4,53.7124
2021.1667,2021,3,0,6835972,191985.2072,0.1667,0.6667,0.1667,0,0,0,29.0339,20.4,39.8,53.3347
2021.25,2021,4,0,6835972,191199.9203,0.0208,0.4792,0.4792,0.0208,0,0,30.7138,24.4,40.4,65.5683
2021.3333,2021,5,0,6835972,190435.2789,0,0.1667,0.6667,0.1667,0,0,31.1746,24.2,39.2,71.3781
2021.4167,2021,6,1,6835972,189686.9453,0,0.0208,0.4792,0.4792,0.0208,0,30.0142,24,35,79.6829
2021.5,2021,7,1,6835972,188950.582,0,0,0.1667,0.6667,0.1667,0,29.2522,26.4,34.6,82.2381
2021.5833,2021,8,4,6835972,188226.1891,0,0,0.0208,0.4792,0.4792,0.0208,28.1423,24.6,32.2,83.6045
2021.6667,2021,9,7,6835972,187516.0225,0,0,0,0.1667,0.6667,0.1667,27.5592,24.8,31.6,89.5455
2021.75,2021,10,20,6835972,186822.3381,0.0208,0,0,0.0208,0.4792,0.4792,28.4057,21.6,35.2,72.1947
2021.8333,2021,11,18,6835972,186145.1359,0.1667,0,0,0,0.1667,0.6667,27.5933,20,35.2,55.4979
2021.9167,2021,12,16,6835972,185483.1745,0.4792,0.0208,0,0,0.0208,0.4792,22.6298,15,30.6,70.1567
2022,2022,1,3,6957063,184835.2125,0.6667,0.1667,0,0,0,0.1667,21.6032,11.4,31.2,62.0801
2022.0833,2022,2,0,6957063,184201.2498,0.4792,0.4792,0.0208,0,0,0.0208,24.0312,14.6,36,60.6276
2022.1667,2022,3,0,6957063,183582.0755,0.1667,0.6667,0.1667,0,0,0,29.321,20.8,39,49.6624
2022.25,2022,4,0,6957063,182978.4785,0.0208,0.4792,0.4792,0.0208,0,0,30.4208,20,41.2,66.704
2022.3333,2022,5,0,6957063,182390.4589,0,0.1667,0.6667,0.1667,0,0,31.2496,27.6,40,70.0043
2022.4167,2022,6,2,6957063,181817.3262,0,0.0208,0.4792,0.4792,0.0208,0,30.0377,23.6,35,77.1589
2022.5,2022,7,2,6957063,181258.3898,0,0,0.1667,0.6667,0.1667,0,27.7947,25,32.6,88.1039
2022.5833,2022,8,4,6957063,180713.6499,0,0,0.0208,0.4792,0.4792,0.0208,28.2742,25.4,33,83.5761
2022.6667,2022,9,9,6957063,180184.0076,0,0,0,0.1667,0.6667,0.1667,28.6008,24,35,82.3346
2022.75,2022,10,19,6957063,179670.3639,0.0208,0,0,0.0208,0.4792,0.4792,28.519,21.8,34.6,68.4697
2022.8333,2022,11,17,6957063,179172.7188,0.1667,0,0,0,0.1667,0.6667,26.4577,17,36.4,55.3204
2022.9167,2022,12,11,6957063,178689.5571,0.4792,0.0208,0,0,0.0208,0.4792,24.76,14.8,33.8,59.6822
2023,2023,1,7,6907669,178219.3631,0.6667,0.1667,0,0,0,0.1667,21.6898,13,34,59.8335
2023.0833,2023,2,1,6907669,177762.1369,0.4792,0.4792,0.0208,0,0,0.0208,25.9772,17,37.6,49.3301
2023.1667,2023,3,3,6907669,177320.6905,0.1667,0.6667,0.1667,0,0,0,28.0082,20.4,38.4,55.5543
2023.25,2023,4,3,6907669,176897.8355,0.0208,0.4792,0.4792,0.0208,0,0,30.3582,22.8,39.4,58.2413
2023.3333,2023,5,0,6907669,176493.572,0,0.1667,0.6667,0.1667,0,0,31.1952,25.8,40.4,68.0555
2023.4167,2023,6,1,6907669,176102.4249,0,0.0208,0.4792,0.4792,0.0208,0,30.6345,25.2,38,74.3885
2023.5,2023,7,7,6907669,175718.919,0,0,0.1667,0.6667,0.1667,0,28.079,25,33.2,89.2092
2023.5833,2023,8,7,6907669,175343.0545,0,0,0.0208,0.4792,0.4792,0.0208,28.6792,25.6,33.2,79.9604
2023.6667,2023,9,3,6907669,174986.2231,0,0,0,0.1667,0.6667,0.1667,28.9884,24.2,35,81.676
2023.75,2023,10,9,6907669,174659.8163,0.0208,0,0,0.0208,0.4792,0.4792,29.7049,21.6,37.6,66.7929
2023.8333,2023,11,13,6907669,174363.8343,0.1667,0,0,0,0.1667,0.6667,27.4357,19.8,36.4,58.8472
2023.9167,2023,12,20,6907669,174098.277,0.4792,0.0208,0,0,0.0208,0.4792,24.9226,18.8,33,65.6297
