time,year,month,PF,pop,dpopdt,season1,season2,season3,season4,season5,season6,Mean_Temp,Min_Temp,Max_Temp,RH
2014.6667,2014,9,266,5084688,240190.5477,0,0,0,0.1666,0.6667,0.1668,27.2671,23.743,34.345,82.7859
2014.75,2014,10,266,5084688,241659.1246,0.0208,0,0,0.0208,0.4792,0.4792,29.5066,21.9831,35.7593,60.6709
2014.8333,2014,11,209,5084688,242950.7668,0.1666,0,0,0,0.1668,0.6667,27.6968,19.6462,34.7695,56.6989
2014.9167,2014,12,208,5084688,244095.0143,0.4793,0.0209,0,0,0.0208,0.479,23.4207,15.5991,32.3475,49.605
2015,2015,1,44,5284688,245089.1229,0.6667,0.1667,0,0,0,0.1667,22.1291,14.4929,29.7799,56.5972
2015.0833,2015,2,12,5284688,245921.5778,0.4792,0.4792,0.0208,0,0,0.0208,24.4236,15.7673,34.7392,56.6845
2015.1667,2015,3,6,5284688,246578.6669,0.1667,0.6667,0.1667,0,0,0,27.0422,16.6683,38.6704,52.0623
2015.25,2015,4,12,5284688,247060.3902,0.0208,0.4792,0.4792,0.0208,0,0,28.8101,22.5198,38.5729,67.4488
2015.3333,2015,5,21,5284688,247371.1912,0,0.1667,0.6667,0.1667,0,0,31.0459,24.8538,38.319,65.5403
2015.4167,2015,6,17,5284688,247515.5138,0,0.0208,0.4792,0.4792,0.0208,0,29.0073,25.6917,36.0248,78.1562
2015.5,2015,7,120,5284688,247493.3579,0,0,0.1667,0.6667,0.1667,0,27.7362,24.7393,31.408,83.0963
2015.5833,2015,8,218,5284688,247307.1083,0,0,0.0208,0.4792,0.4792,0.0208,27.4074,24.8423,30.2019,83.644
2015.6667,2015,9,368,5284688,246959.1496,0,0,0,0.1667,0.6667,0.1667,27.7992,22.8137,34.2966,78.9623
2015.75,2015,10,394,5284688,246449.482,0.0208,0,0,0.0208,0.4792,0.4792,29.1414,21.2774,35.504,66.7422
2015.8333,2015,11,188,5284688,245767.8234,0.1667,0,0,0,0.1667,0.6667,27.3443,19.8398,33.7492,56.722
2015.9167,2015,12,136,5284688,244903.8917,0.4792,0.0208,0,0,0.0208,0.4792,23.2897,14.5287,32.1916,49.7023
2016,2016,1,26,5799965,243857.6871,0.6667,0.1667,0,0,0,0.1667,22.6315,12.4046,31.5174,53.9244
2016.0833,2016,2,7,5799965,242652.0279,0.4792,0.4792,0.0208,0,0,0.0208,24.4066,15.1304,34.5474,55.2214
2016.1667,2016,3,13,5799965,241309.7329,0.1667,0.6667,0.1667,0,0,0,28.1816,20.1441,38.3559,53.6413
2016.25,2016,4,10,5799965,239830.802,0.0208,0.4792,0.4792,0.0208,0,0,29.8275,23.0779,37.9496,59.2363
2016.3333,2016,5,6,5799965,238169.3316,0,0.1667,0.6667,0.1667,0,0,30.9149,25.9863,38.8437,68.9571
2016.4167,2016,6,14,5799965,236279.4182,0,0.0208,0.4792,0.4792,0.0208,0,30.033,25.9716,35.9839,73.229
2016.5,2016,7,54,5799965,234161.0618,0,0,0.1667,0.6667,0.1667,0,27.3132,24.9691,30.3786,85.9129
2016.5833,2016,8,163,5799965,231906.8642,0,0,0.0208,0.4792,0.4792,0.0208,26.9424,24.6059,29.7201,86.2032
2016.6667,2016,9,326,5799965,229609.4272,0,0,0,0.1667,0.6667,0.1667,27.1306,23.9314,31.5591,83.4806
2016.75,2016,10,341,5799965,227268.751,0.0208,0,0,0.0208,0.4792,0.4792,26.4839,19.4086,33.266,75.0707
2016.8333,2016,11,345,5799965,224673.4683,0.1667,0,0,0,0.1667,0.6667,25.5908,18.6528,32.6869,49.1034
2016.9167,2016,12,80,5799965,221612.212,0.4792,0.0208,0,0,0.0208,0.4792,24.3685,15.8237,32.1971,49.6945
2017,2017,1,31,6159129,218084.9823,0.6667,0.1667,0,0,0,0.1667,22.7904,14.8484,31.9322,55.1898
2017.0833,2017,2,15,6159129,214949.7251,0.4792,0.4792,0.0208,0,0,0.0208,25.2233,15.1527,35.3989,47.7939
2017.1667,2017,3,11,6159129,213064.3863,0.1667,0.6667,0.1667,0,0,0,27.5388,17.6087,39.3139,48.2855
2017.25,2017,4,3,6159129,212428.966,0.0208,0.4792,0.4792,0.0208,0,0,29.3091,20.1769,40.0702,56.5257
2017.3333,2017,5,7,6159129,212488.5415,0,0.1667,0.6667,0.1667,0,0,30.7426,25.2815,38.618,67.7684
2017.4167,2017,6,11,6159129,212688.1899,0,0.0208,0.4792,0.4792,0.0208,0,29.5351,25.7986,35.4114,78.2084
2017.5,2017,7,38,6159129,213027.9112,0,0,0.1667,0.6667,0.1667,0,27.3014,25.0406,30.46,85.9817
2017.5833,2017,8,154,6159129,213372.7192,0,0,0.0208,0.4792,0.4792,0.0208,27.1397,24.4752,30.4901,85.8503
2017.6667,2017,9,164,6159129,213587.6278,0,0,0,0.1667,0.6667,0.1667,27.9233,24.1328,32.6872,83.6276
2017.75,2017,10,217,6159129,213672.6369,0.0208,0,0,0.0208,0.4792,0.4792,28.6675,20.4016,35.3194,68.0029
2017.8333,2017,11,185,6159129,213699.5104,0.1667,0,0,0,0.1667,0.6667,26.2103,18.2559,33.7873,50.3297
2017.9167,2017,12,47,6159129,213740.0122,0.4792,0.0208,0,0,0.0208,0.4792,22.975,15.6629,31.2969,63.1268
2018,2018,1,10,6499723,213794.1424,0.6667,0.1667,0,0,0,0.1667,23.4061,14.4631,32.0703,54.0005
2018.0833,2018,2,2,6499723,213826.9237,0.4792,0.4792,0.0208,0,0,0.0208,25.3921,16.8409,35.551,49.8424
2018.1667,2018,3,4,6499723,213803.3792,0.1667,0.6667,0.1667,0,0,0,28.353,20.2712,37.9441,47.5679
2018.25,2018,4,4,6499723,213723.5088,0.0208,0.4792,0.4792,0.0208,0,0,29.881,22.1373,38.5835,61.104
2018.3333,2018,5,7,6499723,213602.2862,0,0.1667,0.6667,0.1667,0,0,30.8076,24.9942,38.1104,67.1703
2018.4167,2018,6,7,6499723,213454.6846,0,0.0208,0.4792,0.4792,0.0208,0,29.8272,25.8024,35.8248,75.6216
2018.5,2018,7,29,6499723,213280.7043,0,0,0.1667,0.6667,0.1667,0,27.1024,25.5569,31.0011,87.1158
2018.5833,2018,8,77,6499723,213080.345,0,0,0.0208,0.4792,0.4792,0.0208,26.6929,24.211,29.3506,85.27
2018.6667,2018,9,95,6499723,212846.7533,0,0,0,0.1667,0.6667,0.1667,27.1909,23.5178,34.6463,78.772
2018.75,2018,10,108,6499723,212573.0753,0.0208,0,0,0.0208,0.4792,0.4792,29.7789,20.8471,36.0458,56.4384
2018.8333,2018,11,68,6499723,212259.3112,0.1667,0,0,0,0.1667,0.6667,27.6668,19.3058,35.3055,52.3927
2018.9167,2018,12,38,6499723,211910.4052,0.4792,0.0208,0,0,0.0208,0.4792,23.1263,15.3922,31.1639,49.0031
2019,2019,1,7,6379322,211531.3019,0.6667,0.1667,0,0,0,0.1667,21.7342,13.0402,31.5025,49.5465
2019.0833,2019,2,1,6379322,211122.001,0.4792,0.4792,0.0208,0,0,0.0208,23.284300000000002,14.254,33.6144,52.0452
2019.1667,2019,3,1,6379322,210679.2219,0.1667,0.6667,0.1667,0,0,0,26.852,17.4042,37.285,49.0389
2019.25,2019,4,0,6379322,210199.6837,0.0208,0.4792,0.4792,0.0208,0,0,30.3647,22.9313,42.1598,55.2191
2019.3333,2019,5,2,6379322,209683.3862,0,0.1667,0.6667,0.1667,0,0,30.209,25.7669,38.4902,66.3258
2019.4167,2019,6,2,6379322,209132.9489,0,0.0208,0.4792,0.4792,0.0208,0,29.6534,26.3528,35.3568,75.8772
2019.5,2019,7,20,6379322,208550.9909,0,0,0.1667,0.6667,0.1667,0,27.8635,25.5807,32.434,85.6575
2019.5833,2019,8,35,6379322,207937.5122,0,0,0.0208,0.4792,0.4792,0.0208,26.9743,24.5684,29.7745,86.7286
2019.6667,2019,9,60,6379322,207289.457,0,0,0,0.1667,0.6667,0.1667,27.1011,24.8855,31.3689,87.8055
2019.75,2019,10,85,6379322,206603.7692,0.0208,0,0,0.0208,0.4792,0.4792,27.5407,23.0082,33.8271,77.3693
2019.8333,2019,11,66,6379322,205880.449,0.1667,0,0,0,0.1667,0.6667,26.8313,21.1428,32.4507,70.1682
2019.9167,2019,12,39,6379322,205124.4099,0.4792,0.0208,0,0,0.0208,0.4792,24.7017,16.8893,31.8994,59.6048
2020,2020,1,4,6468350,204340.5655,0.6667,0.1667,0,0,0,0.1667,21.9525,14.3562,29.6821,58.7583
2020.0833,2020,2,0,6468350,203528.916,0.4792,0.4792,0.0208,0,0,0.0208,24.9842,16.3478,33.975,49.0239
2020.1667,2020,3,1,6468350,202679.9313,0.1667,0.6667,0.1667,0,0,0,26.3461,17.1518,35.4918,54.8006
2020.25,2020,4,0,6468350,201784.0813,0.0208,0.4792,0.4792,0.0208,0,0,30.6763,22.0086,39.2955,55.4162
2020.3333,2020,5,1,6468350,200841.3663,0,0.1667,0.6667,0.1667,0,0,31.406,26.792,38.0592,65.4776
2020.4167,2020,6,0,6468350,199875.0271,0,0.0208,0.4792,0.4792,0.0208,0,29.0853,25.7855,34.7461,79.1999
2020.5,2020,7,0,6468350,198908.305,0,0,0.1667,0.6667,0.1667,0,27.987,25.2847,32.0396,85.5957
2020.5833,2020,8,4,6468350,197941.1998,0,0,0.0208,0.4792,0.4792,0.0208,26.9519,24.8418,31.7091,88.9077
2020.6667,2020,9,6,6468350,196997.6341,0,0,0,0.1667,0.6667,0.1667,27.9758,23.9983,32.3051,84.0105
2020.75,2020,10,2,6468350,196101.5302,0.0208,0,0,0.0208,0.4792,0.4792,28.9934,21.3552,34.9918,65.8229
2020.8333,2020,11,7,6468350,195252.8882,0.1667,0,0,0,0.1667,0.6667,27.0047,19.3316,33.7096,47.9992
2020.9167,2020,12,2,6468350,194429.4199,0.4792,0.0208,0,0,0.0208,0.4792,23.6112,14.9196,32.3683,60.1085
2021,2021,1,1,6835972,193608.8369,0.6667,0.1667,0,0,0,0.1667,22.8952,15.9351,30.6944,60.7026
2021.0833,2021,2,2,6835972,192791.1393,0.4792,0.4792,0.0208,0,0,0.0208,24.8234,16.5173,32.951,50.6118
2021.1667,2021,3,0,6835972,191985.2072,0.1667,0.6667,0.1667,0,0,0,28.3833,20.2584,37.7714,47.5135
2021.25,2021,4,0,6835972,191199.9203,0.0208,0.4792,0.4792,0.0208,0,0,30.0831,23.0165,38.0754,60.5488
2021.3333,2021,5,0,6835972,190435.2789,0,0.1667,0.6667,0.1667,0,0,30.3832,26.0368,38.7015,67.9107
2021.4167,2021,6,1,6835972,189686.9453,0,0.0208,0.4792,0.4792,0.0208,0,28.733,25.5142,33.237,79.928
2021.5,2021,7,1,6835972,188950.582,0,0,0.1667,0.6667,0.1667,0,28.2858,25.5776,32.5735,81.4765
2021.5833,2021,8,4,6835972,188226.1891,0,0,0.0208,0.4792,0.4792,0.0208,27.0534,24.6676,29.8278,84.4352
2021.6667,2021,9,7,6835972,187516.0225,0,0,0,0.1667,0.6667,0.1667,26.8964,24.9236,29.9464,86.9959
2021.75,2021,10,20,6835972,186822.3381,0.0208,0,0,0.0208,0.4792,0.4792,27.5716,20.9632,33.1201,70.2857
2021.8333,2021,11,18,6835972,186145.1359,0.1667,0,0,0,0.1667,0.6667,27.1934,20.4106,33.0122,51.4473
2021.9167,2021,12,16,6835972,185483.1745,0.4792,0.0208,0,0,0.0208,0.4792,22.6662,14.4575,29.1988,67.2522
2022,2022,1,3,6957063,184835.2125,0.6667,0.1667,0,0,0,0.1667,21.3713,12.6859,28.9606,59.1875
2022.0833,2022,2,0,6957063,184201.2498,0.4792,0.4792,0.0208,0,0,0.0208,23.2249,12.8692,31.8654,59.3371
2022.1667,2022,3,0,6957063,183582.0755,0.1667,0.6667,0.1667,0,0,0,28.7689,20.1245,37.095,44.4748
2022.25,2022,4,0,6957063,182978.4785,0.0208,0.4792,0.4792,0.0208,0,0,30.1893,23.2369,38.8961,59.9114
2022.3333,2022,5,0,6957063,182390.4589,0,0.1667,0.6667,0.1667,0,0,30.4404,25.1115,38.4679,68.1051
2022.4167,2022,6,2,6957063,181817.3262,0,0.0208,0.4792,0.4792,0.0208,0,29.2073,25.6885,34.4689,76.2914
2022.5,2022,7,2,6957063,181258.3898,0,0,0.1667,0.6667,0.1667,0,26.9589,25.4177,30.1283,87.6381
2022.5833,2022,8,4,6957063,180713.6499,0,0,0.0208,0.4792,0.4792,0.0208,27.1126,24.71,31.468,85.4414
2022.6667,2022,9,9,6957063,180184.0076,0,0,0,0.1667,0.6667,0.1667,27.3544,24.3298,32.7894,84.9099
2022.75,2022,10,19,6957063,179670.3639,0.0208,0,0,0.0208,0.4792,0.4792,26.9848,19.4722,32.6247,72.449700000000007
2022.8333,2022,11,17,6957063,179172.7188,0.1667,0,0,0,0.1667,0.6667,25.8822,17.1701,33.7058,49.7871
2022.9167,2022,12,11,6957063,178689.5571,0.4792,0.0208,0,0,0.0208,0.4792,24.7264,16.0489,31.7693,56.5603
2023,2023,1,7,6907669,178219.3631,0.6667,0.1667,0,0,0,0.1667,21.8482,14.6804,30.5821,57.3342
2023.0833,2023,2,1,6907669,177762.1369,0.4792,0.4792,0.0208,0,0,0.0208,25.0218,16.739,34.1525,47.7394
2023.1667,2023,3,3,6907669,177320.6905,0.1667,0.6667,0.1667,0,0,0,27.249,19.9641,35.5076,54.4801
2023.25,2023,4,3,6907669,176897.8355,0.0208,0.4792,0.4792,0.0208,0,0,29.7131,22.5739,37.7381,55.8404
2023.3333,2023,5,0,6907669,176493.572,0,0.1667,0.6667,0.1667,0,0,30.8223,25.3269,40.6975,65.332
2023.4167,2023,6,1,6907669,176102.4249,0,0.0208,0.4792,0.4792,0.0208,0,29.6655,25.8754,36.7838,75.6681
2023.5,2023,7,7,6907669,175718.919,0,0,0.1667,0.6667,0.1667,0,27.3706,25.7162,30.8651,88.0043
2023.5833,2023,8,7,6907669,175343.0545,0,0,0.0208,0.4792,0.4792,0.0208,27.4563,24.9368,31.0722,83.4655
2023.6667,2023,9,3,6907669,174986.2231,0,0,0,0.1667,0.6667,0.1667,27.9737,24.9076,34.1537,82.6112
2023.75,2023,10,9,6907669,174659.8163,0.0208,0,0,0.0208,0.4792,0.4792,28.5409,21.2926,34.8006,62.8796
2023.8333,2023,11,13,6907669,174363.8343,0.1667,0,0,0,0.1667,0.6667,27.0852,20.3314,34.6098,53.187
2023.9167,2023,12,20,6907669,174098.277,0.4792,0.0208,0,0,0.0208,0.4792,24.5045,18.0532,31.0488,63.1303
